Transcript_ID,Gene_Symbol,SRR1552444,SRR1552445,SRR1552446,SRR1552447,SRR1552448,SRR1552449,SRR1552450,SRR1552451,SRR1552452,SRR1552453,SRR1552454,SRR1552455
ENSMUST00000021239.7,Lrrc59,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000021271.14,Per1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000021285.14,Stx8,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000021313.9,Dcakd,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000021362.5,Klhdc2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000021381.6,Pnn,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000021416.9,Mbip,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000021424.5,Sptlc2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000021443.7,Mthfd1,1,0,0,0,0,0,0,1,1,0,0,0
ENSMUST00000021450.6,Sgpp1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000021506.6,Serpina3n,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000021552.3,Zfp36l1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000021554.16,Actn1,0,0,0,0,0,0,1,1,1,0,0,0
ENSMUST00000021670.15,Ylpm1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000021674.7,Fos,4,1,0,0,1,0,2,1,2,2,1,4
ENSMUST00000021698.13,Hsp90aa1,0,0,0,1,0,1,0,0,0,0,0,1
ENSMUST00000021794.14,Nedd9,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000021803.10,Nup153,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000021864.8,Ssr1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000021903.3,Gadd45g,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000021933.8,Ctsl,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000021942.8,Prelid1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000021956.9,Ddx41,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000021970.11,Cxcl14,0,0,0,0,0,0,1,1,0,0,1,0
ENSMUST00000021993.5,Uqcrb,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000022036.14,Slc28a3,0,0,0,1,1,0,0,0,0,0,0,0
ENSMUST00000022062.8,Sdha,0,0,1,0,0,0,1,0,0,0,0,0
ENSMUST00000022095.10,Irx4,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000022140.12,Ocln,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000022169.10,Hexb,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000022212.9,Plk2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000022281.5,Mtrex,0,0,0,0,0,0,0,0,1,0,1,0
ENSMUST00000022286.8,Ndufs4,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000022292.10,Samd8,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000022369.9,Vcl,0,0,0,0,1,0,0,0,0,0,3,1
ENSMUST00000022378.9,Ero1a,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000022380.9,Psmc6,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000022451.14,Capn7,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000022469.13,Nisch,0,1,0,0,1,0,0,0,0,0,0,0
ENSMUST00000022529.8,Tkt,0,0,0,1,1,0,0,0,0,0,0,0
ENSMUST00000022531.14,Lats2,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000022543.10,Micu2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000022550.8,Extl3,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000022577.6,Zc3h13,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000022587.10,Tsc22d1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000022600.4,Mtrf1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000022616.14,Clu,0,1,0,1,0,0,0,0,0,1,0,0
ENSMUST00000022622.14,Ptk2b,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000022704.9,Itm2b,3,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000022706.7,Sucla2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000022709.6,Spry2,0,1,0,0,0,0,0,0,0,0,0,1
ENSMUST00000022728.4,Gpr180,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000022734.9,Dnajc3,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000022746.13,Osmr,0,0,0,0,0,0,1,1,0,0,0,0
ENSMUST00000022781.8,Dad1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000022803.6,Psmb5,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000022813.8,Efs,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000022816.15,Sub1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000022842.16,Cct5,0,1,0,2,1,0,0,0,0,0,0,0
ENSMUST00000022849.7,Tars,0,0,0,0,0,0,0,0,1,0,1,0
ENSMUST00000022894.14,Ywhaz,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000022925.10,Eif3h,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000022962.8,Emc2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000022980.5,Ndufb9,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000022986.8,Fbxo32,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000023036.7,Rbx1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000023039.15,St13,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000023048.12,Mief1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000023053.12,Col14a1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000023075.9,C1qtnf6,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000023100.8,Srebf2,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000023128.8,Itga5,0,0,0,0,0,0,2,0,0,1,1,1
ENSMUST00000023134.5,Glycam1,0,0,4,2,17,19,0,0,2,0,0,0
ENSMUST00000023143.14,Litaf,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000023150.7,1810013L24Rik,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000023171.8,Hes1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000023189.15,Glyr1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000023210.8,Cyc1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000023217.11,Bop1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000023225.8,Grina,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000023226.13,Plec,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000023268.14,Arc,0,0,0,0,0,0,0,1,1,0,0,0
ENSMUST00000023269.5,Rpl24,1,0,0,0,0,0,0,1,0,1,1,0
ENSMUST00000023343.4,Atg3,0,0,0,0,0,0,0,0,0,1,0,1
ENSMUST00000023353.4,Mcm4,0,0,0,0,1,0,0,0,0,0,1,0
ENSMUST00000023362.15,Ntan1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000023538.9,Mylk,0,0,0,0,0,0,0,1,2,0,0,1
ENSMUST00000023559.7,Ehhadh,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000023561.8,Senp2,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000023564.10,Tra2b,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000023570.14,Btg3,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000023572.15,Cxadr,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000023610.15,Adamts1,0,0,0,0,0,0,3,0,0,1,2,2
ENSMUST00000023612.17,Ets2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000023622.13,Parp9,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000023629.9,Pros1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000023673.14,Runx1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000023709.7,Krt5,0,0,0,0,0,0,2,3,1,2,2,1
ENSMUST00000023726.5,Lalba,0,0,0,1,4,3,0,0,0,0,0,0
ENSMUST00000023727.17,Kansl2,0,0,0,0,0,0,0,1,0,0,0,1
ENSMUST00000023747.14,Nckap5l,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000023759.6,Smarcd1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000023761.4,Cox14,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000023779.8,Nr4a1,0,0,0,0,0,0,1,1,0,0,0,0
ENSMUST00000023803.8,Krt18,6,4,1,3,1,0,0,0,0,0,0,0
ENSMUST00000023807.7,Igfbp6,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000023828.9,Rttn,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000023869.15,Denr,1,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000023882.14,Sympk,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000023952.10,Krt8,5,11,4,4,0,0,0,0,1,1,1,0
ENSMUST00000024011.10,Kcnk5,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000024042.5,Creld2,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000024078.15,Marchf5,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000024123.9,Agap3,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000024599.14,Igf2r,1,0,1,0,0,0,0,0,0,0,2,0
ENSMUST00000024627.14,Chd1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000024698.10,Tnfrsf12a,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000024706.12,Pla2g7,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000024709.9,Cd2ap,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000024733.9,Aars2,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000024739.14,Hsp90ab1,2,5,0,1,1,0,1,1,0,3,3,1
ENSMUST00000024749.9,Polh,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000024839.6,Sik1,0,0,0,1,0,0,0,2,0,0,0,0
ENSMUST00000024866.6,Xdh,0,0,0,0,0,1,0,0,1,0,0,0
ENSMUST00000024905.11,Ralbp1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000024909.15,Ndufv2,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000024932.12,Atp6v0c,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000024954.11,Epas1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000024956.15,Rhoq,0,0,0,0,0,0,0,0,1,1,0,0
ENSMUST00000024976.5,Spsb3,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000024988.15,C3,1,0,0,3,1,0,0,0,0,0,0,0
ENSMUST00000025025.7,Dusp1,0,0,0,0,0,0,0,0,1,1,0,0
ENSMUST00000025083.14,Kif5b,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000025101.10,Dync2li1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000025137.9,Thoc1,0,1,2,0,0,0,0,0,0,0,0,0
ENSMUST00000025142.13,Esco1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000025181.18,H2-K1,0,0,0,0,0,1,0,0,1,0,0,0
ENSMUST00000025197.6,Tap2,0,0,0,0,0,0,0,0,0,1,0,1
ENSMUST00000025209.12,Spata24,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000025217.11,Hspa9,1,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000025241.7,Ercc3,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000025253.12,Prrc2a,0,2,1,0,0,0,0,0,0,0,1,0
ENSMUST00000025270.8,Riok3,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000025279.6,Npc1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000025292.15,Dhx16,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000025300.13,Nr3c1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000025337.14,Diaph1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000025363.7,Hbegf,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000025364.6,Yipf5,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000025375.15,Tcerg1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000025379.14,Dpysl3,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000025393.14,Smad4,0,0,0,0,0,0,0,0,1,0,1,0
ENSMUST00000025404.10,Cidea,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000025430.11,Setbp1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000025444.8,Cxxc1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000025462.7,Rbfa,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000025483.11,Nars,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000025497.8,Fbn2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000025503.10,Isoc1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000025505.7,Dctn4,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000025506.7,Rbm22,0,0,1,0,0,0,1,1,0,0,0,0
ENSMUST00000025549.14,Cyb5a,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000025561.8,Anxa1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000025563.8,Fth1,1,0,3,2,1,1,0,0,0,0,1,0
ENSMUST00000025649.10,Ddb1,0,1,1,0,0,0,0,0,1,0,0,1
ENSMUST00000025667.14,Rtn3,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000025668.9,Atl3,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000025681.8,Cdc42bpg,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000025711.13,Vps51,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000025728.13,Frmd8,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000025729.12,Tnks2,0,0,0,2,0,0,0,0,0,0,1,0
ENSMUST00000025760.13,Chka,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000025774.11,Sf3b2,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000025786.9,Pacs1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000025791.12,Grk2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000025835.6,Cpt1a,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000025850.7,Fosl1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000025853.16,Drap1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000025861.3,Ovol1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000025862.15,Smarca2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000025867.6,Rela,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000025912.10,Plcb3,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000025955.8,Eif3a,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000025961.7,Prdx3,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000026045.14,Col17a1,0,0,0,1,0,0,1,0,0,2,0,1
ENSMUST00000026122.11,P4hb,0,0,0,0,0,0,0,1,0,0,1,0
ENSMUST00000026125.3,Alyref,0,1,0,0,0,0,0,0,0,0,0,1
ENSMUST00000026142.8,Maged1,0,1,0,0,0,0,1,0,0,0,0,0
ENSMUST00000026148.9,Cbr2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000026170.3,Ubtd1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000026173.13,Wdr45b,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000026221.7,Scd2,0,0,0,0,1,0,0,0,0,0,1,0
ENSMUST00000026222.11,Ndufb8,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000026292.15,Huwe1,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUST00000026324.10,Acot9,0,0,0,0,0,0,1,1,0,0,0,0
ENSMUST00000026328.11,Prdx4,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000026414.9,Dgka,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000026420.7,Rps26,0,0,0,0,0,0,1,0,0,0,1,0
ENSMUST00000026425.13,Pa2g4,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000026427.8,Esyt1,2,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000026459.6,Atp5b,1,2,0,1,0,1,0,1,3,1,0,0
ENSMUST00000026461.8,Prim1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000026479.11,Dctn2,0,0,0,0,0,0,0,0,1,0,1,0
ENSMUST00000026495.15,Atp5a1,0,0,0,0,0,0,1,0,0,0,0,1
ENSMUST00000026565.7,Ifitm3,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000026572.11,Hras,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000026576.5,Taldo1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000026585.14,Tspan4,0,0,1,0,0,0,0,1,0,0,0,0
ENSMUST00000026659.10,Tmc6,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000026663.8,Cbx8,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000026681.7,Tma16,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000026703.6,Bach1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000026704.14,Cct8,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000026710.12,Usp16,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000026740.6,Col7a1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000026743.14,Uqcrc1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000027009.11,Casp12,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000027015.7,Casp1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000027050.10,Cops5,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000027053.8,Rdh10,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000027103.7,Fastkd2,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000027123.15,Hspd1,1,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000027125.7,Coq10b,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000027127.14,Sf3b1,1,0,1,1,0,0,0,0,2,1,0,0
ENSMUST00000027153.6,Acadl,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000027186.12,Trak2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000027193.9,Ndufb3,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000027217.9,Ecrg4,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000027247.11,Pdcl3,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000027251.12,Rev1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000027252.8,Eif5b,1,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000027377.9,Igfbp5,1,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000027379.10,Xrcc5,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000027384.6,Atic,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000027421.13,Trip12,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000027438.8,Ncl,1,0,2,0,1,0,1,2,1,0,2,0
ENSMUST00000027475.15,Gigyf2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000027534.13,Ilkap,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000027634.13,Dbi,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000027642.5,Nek7,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000027736.13,Zc3h11a,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000027738.14,Tor1aip1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000027748.8,Rgs16,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000027752.15,Lamc1,0,0,0,0,0,0,0,1,0,1,0,0
ENSMUST00000027753.13,Lamc2,0,0,0,0,0,0,0,1,0,0,2,0
ENSMUST00000027768.14,Ahctf1,0,0,0,0,1,0,0,1,1,0,0,0
ENSMUST00000027769.6,Tfb2m,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000027777.12,Parp1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000027810.14,Fh1,0,0,0,1,0,0,0,1,0,1,0,1
ENSMUST00000027833.12,Copa,0,0,1,0,0,0,0,1,0,0,0,0
ENSMUST00000027856.13,Dcaf6,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000027863.13,Atp1b1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000027898.7,Ptpn14,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000027929.10,Mark1,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUST00000027941.14,Atf3,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000028062.8,Vim,0,0,0,0,0,0,2,1,0,1,0,1
ENSMUST00000028083.6,Psmb7,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000028100.13,Epc1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000028106.11,Itga8,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000028117.4,Yme1l1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000028135.15,Niban2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000028160.15,Slc25a25,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000028161.6,Cel,0,0,1,0,1,0,0,0,0,0,0,0
ENSMUST00000028222.13,Hspa5,1,0,1,0,0,0,1,3,1,1,1,0
ENSMUST00000028239.8,Gsn,1,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000028257.3,Gca,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000028288.5,Notch1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000028328.3,Entpd2,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000028341.11,Anapc2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000028378.4,Galnt3,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUST00000028386.12,Nckap1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000028499.11,Itgav,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000028509.11,Gorasp2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000028511.8,Mtx2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000028522.10,Itga6,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000028583.8,Lin7c,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000028592.12,Eif3m,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000028607.13,Caprin1,0,0,0,0,0,1,0,0,0,0,1,0
ENSMUST00000028619.5,Hsd17b12,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000028623.13,Ext2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000028633.13,Fbn1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000028635.6,Cops2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000028683.14,Pdia3,0,0,1,1,0,0,0,0,0,0,0,0
ENSMUST00000028689.4,Lrp4,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000028735.8,Jag1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000028767.9,Rtf1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000028781.9,Atrn,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000028817.7,Pcna,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000028844.11,Sppl2a,0,1,0,0,1,0,0,0,0,0,0,0
ENSMUST00000028857.14,Nphp1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000028880.10,Slc20a1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000028921.6,Xrn2,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000028938.7,Cst3,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000028981.9,Mapre1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000029053.8,Ptpn1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000029078.9,Car2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000029125.10,Armc1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000029128.4,Map1lc3a,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000029135.15,Acss2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000029171.6,Rpn2,0,1,0,0,0,0,0,0,0,1,0,0
ENSMUST00000029257.15,Atp11b,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000029303.13,Naa15,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000029374.8,Nbea,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000029376.13,Tm4sf1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000029387.15,Eif2a,1,0,0,1,0,0,1,0,0,0,0,0
ENSMUST00000029416.14,Ccnl1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000029480.9,Prpf38b,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000029483.15,Clcc1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000029515.5,S100a11,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000029549.16,Tpm3,0,0,0,0,0,0,0,1,0,1,0,0
ENSMUST00000029565.11,Slc50a1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000029588.10,Larp7,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000029610.9,Hadh,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000029623.11,Tlr2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000029652.4,Pdgfc,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000029666.14,Papss1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000029699.13,Lmna,2,1,0,1,0,0,0,1,0,0,0,1
ENSMUST00000029722.7,Rps3a1,3,0,0,0,0,0,0,1,0,0,0,2
ENSMUST00000029803.12,Eif4e,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000029846.5,Ccn1,0,0,0,3,0,0,1,0,0,0,0,1
ENSMUST00000029910.12,Nsmaf,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000029912.11,Sdcbp,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000029929.12,Clca3a2,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000029932.14,Clca3a1,0,0,0,0,0,0,0,0,0,0,1,0
